angle,rel_energy
-60.0002,0.00000000000
-49.9999,0.70843308345
-39.9999,2.66772198475
-29.9999,5.43536313851
-20.0001,8.31189820706
-9.9998,10.50292684362
0.0001,11.32786779112
10.0002,10.50294417189
20.0001,8.31187247715
30.0001,5.43531561693
40.0002,2.66761722730
50.0001,0.70759764941


